I:,Mississippi Half-Step,,,,,
,> Franklin's Tower,,,,,
,> Feel Like A Stranger,,,,,
,Bird Song,,,,,
,> Little Red Rooster,,,,,
,Candyman,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Looks Like Rain,,,,,
,> China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Ship Of Fools,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Truckin',,,,,
,> Black Peter,,,,,
,> Around & Around,,,,,
,> One More Saturday Night,,,,,
E:,Brokedown Palace,,,,,
1981/05/10,Robert Hunter,Tut's,,Chicago,IL,
I:,(early) Touch Of Darkness,,,,,
,Alabama Getaway,,,,,
,Tiger Rose,,,,,
,Brown Eyed Women,,,,,
,Adventures In Love,,,,,
,Cruel White Water,,,,,
,Dire Wolf,,,,,
,Yellow Moon,,,,,
,Wheels That Spin,,,,,
,Mr. Charlie,,,,,
,> Easy Wind,,,,,
E:,Boys In The Barroom,,,,,
I:,(late) Touch Of Grey,,,,,
,Jack Straw,,,,,
,Day Job,,,,,
,Rubin & Cherise,,,,,
,Rum Runners,,,,,
,It,,,,,
,Truckin',,,,,
,Slack String Quartet,,,,,
,I Never See You,,,,,
,Mississippi Half-Step,,,,,
E:,Sugaree,,,,,
,Ripple,,,,,
,Friend Of The Devil,,,,,
1981/05/11,Grateful Dead,Veterans Memorial Coliseum,,New Haven,CT,
I:,Minglewood Blues,,,,,
,Sugaree,,,,,
,> El Paso,,,,,
,Jack-A-Roe,,,,,
,Beat It On Down The Line,,,,,
,Row Jimmy,,,,,
,It's All Over Now,,,,,
,Althea,,,,,
,Lazy Lightnin',,,,,
,> Supplication,,,,,
,Don't Ease Me In,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,C.C. Rider,,,,,
,To Lay Me Down,,,,,
,Playin' In The Band,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> Playin' Reprise,,,,,
,> China Doll,,,,,
,> Around & Around,,,,,
,> Good Lovin',,,,,
E:,Satisfaction,,,,,
1981/05/12,Grateful Dead,Veterans Memorial Coliseum,,New Haven,CT,(*dedicated to Bob Marley)
I:,Alabama Getaway,,,,,
,> Greatest Story Ever Told,,,,,
,Peggy-O,,,,,
,Cassidy,,,,,
,It Must Have Been The Roses,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Althea,,,,,
,> Little Red Rooster,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Shakedown Street,,,,,
,> Looks Like Rain,,,,,
,Ship Of Fools,,,,,
,Estimated Prophet,,,,,
,> He's Gone*,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> Sugar Magnolia,,,,,
E:,Don't Ease Me In,,,,,
1981/05/12,Robert Hunter,Unknown Venue,,Austin,TX,
I:,Touch Of Darkness,,,,,
,Alabama Getaway,,,,,
,Tiger Rose,,,,,
,Brown Eyed Women,,,,,
,Adventures In Love,,,,,
,Cruel White Water,,,,,
,Dire Wolf,,,,,
,Yellow Moon,,,,,
,Wheels That Spin,,,,,
,Mr. Charlie,,,,,
,> Easy Wind,,,,,
,Boys In The Barroom,,,,,
II:,Touch Of Grey,,,,,
,Jack Straw,,,,,
,Day Job,,,,,
,Rubin & Cherise,,,,,
,Rum Runners,,,,,
,It,,,,,
,Truckin',,,,,
,Slack String Quartet,,,,,
1981/05/13,Grateful Dead,Providence Civic Center,,Providence,RI,
I:,Jack Straw,,,,,
,Tennessee Jed,,,,,
,C.C. Rider,,,,,
,Friend Of The Devil,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Bird Song,,,,,
,Let It Grow,,,,,
,> Deal,,,,,
II:,Samson & Delilah,,,,,
,Terrapin Station,,,,,
,> Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Iko Iko,,,,,
,> I Need A Miracle,,,,,
,> Stella Blue,,,,,
,> Good Lovin',,,,,
E:,Brokedown Palace,,,,,
1981/05/15,Grateful Dead,Athletic Center,Rutgers University,New Brunswick,NJ,
I:,Mississippi Half-Step,,,,,
,> Franklin's Tower,,,,,
,> Minglewood Blues,,,,,
,Dire Wolf,,,,,
,> Cassidy,,,,,
,Candyman,,,,,
,> Little Red Rooster,,,,,
,Jack-A-Roe,,,,,
,El Paso,,,,,
,Ramble On Rose,,,,,
,Looks Like Rain,,,,,
,> Don't Ease Me In,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,> Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Black Peter,,,,,
,> Sugar Magnolia,,,,,
E:,U.S. Blues,,,,,
1981/05/16,Grateful Dead,Barton Hall,Cornell University,Ithaca,NY,(released as part of 30 Trips Around The Sun)
I:,Feel Like A Stranger,,,,,
,> Friend Of The Devil,,,,,
,> Me & My Uncle,,,,,
,> Big River,,,,,
,Althea,,,,,
,> C.C. Rider,,,,,
,Brown-Eyed Women,,,,,
,Passenger,,,,,
,High Time,,,,,
,> Let It Grow,,,,,
,> Don't Ease Me In,,,,,
II:,Shakedown Street,,,,,
,> Bertha,,,,,
,> Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Spanish Jam,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Truckin',,,,,
,> Nobody's Fault But Mine Jam,,,,,
,> Stella Blue,,,,,
,> Goin' Down The Road,,,,,
,> One More Saturday Night,,,,,
E:,Uncle John's Band,,,,,
1981/05/17,Grateful Dead,Onondaga War Memorial Auditorium,,Syracuse,NY,
I:,Alabama Getaway,,,,,
,> Promised Land,,,,,
,Peggy-O,,,,,
,> Mama Tried,,,,,
,> Mexicali Blues,,,,,
,They Love Each Other,,,,,
,> Minglewood Blues,,,,,
,Candyman,,,,,
,> Looks Like Rain,,,,,
,Big Railroad Blues,,,,,
,> Little Red Rooster,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Cold Rain & Snow,,,,,
,> Samson & Delilah,,,,,
,Ship Of Fools,,,,,
,Estimated Prophet,,,,,
,> He's Gone,,,,,
,> The Other One,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Saint Of Circumstance,,,,,
,> Wharf Rat,,,,,
,> Sugar Magnolia,,,,,
E:,Satisfaction,,,,,
1981/05/20,Jerry Garcia Band,Phoenix Theatre,,Petaluma,CA,(setlist uncertain)
I:,How Sweet It Is,,,,,
,Catfish John,,,,,
,After Midnight,,,,,
,Love In The Afternoon,,,,,
,Mission In The Rain,,,,,
,I'll Take A Melody,,,,,
,Tore Up Over You,,,,,
1981/05/22,Grateful Dead,Warfield Theatre,,San Francisco,CA,(Benefit For Nuclear Disarmament; John Kahn substituted for Phil)
I:,Deep Elem Blues,,,,,
,The Race Is On,,,,,
,Friend Of The Devil,,,,,
,Cassidy,,,,,
,To Lay Me Down,,,,,
,Monkey & The Engineer,,,,,
,Oh Babe It Ain't No Lie,,,,,
,On The Road Again,,,,,
,Bird Song,,,,,
,> Ripple,,,,,
,> Drums,,,,,
,> Oh Boy,,,,,
1981/05/23,Jerry Garcia Band,Keystone,,Berkeley,CA,
I:,How Sweet It Is,,,,,
,Catfish John,,,,,
,Mississippi Moon,,,,,
,Deal,,,,,
,Tangled Up In Blue,,,,,
II:,I'll Take A Melody,,,,,
,Tore Up Over You,,,,,
,The Harder They Come,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/05/24,Jerry Garcia Band,Keystone,,Berkeley,CA,
I:,Sugaree,,,,,
,That's What Love Will Make You Do,,,,,
,Simple Twist Of Fate,,,,,
,Sitting In Limbo,,,,,
,Let It Rock,,,,,
,Tangled Up In Blue,,,,,
II:,Mission In The Rain,,,,,
,Love In The Afternoon,,,,,
,Tore Up Over You,,,,,
,Russian Lullaby,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/05/27,Jerry Garcia Band,Keystone,,Palo Alto,CA,
I:,How Sweet It Is,,,,,
,Catfish John,,,,,
,Wonderful World,,,,,
,Simple Twist Of Fate,,,,,
,Tangled Up In Blue,,,,,
II:,I'll Take A Melody,,,,,
,Tore Up Over You,,,,,
,Knockin' On Heaven's Door,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/05/28,Healy Treece Band,Old Waldorf,,San Francisco,CA,"(Dan Healy, Richard Treece, John Cipollina, Larry Klein, Bill Kreutzmann; soundcheck: I'm Walkin', Black Magic Woman, Paradise, Jam, Magic Door x3)"
I:,Unchain My Heart,,,,,
,Coconut Kangaroo,,,,,
,Oh Lonesome Me,,,,,
,Paradise,,,,,
,Bring It On Home To Me,,,,,
,I'm Walkin',,,,,
,Don't Knock My Love,,,,,
,You Better Move On,,,,,
1981/05/28,Jerry Garcia Band,Keystone,,Palo Alto,CA,(incomplete)
I:,The Harder They Come,,,,,
,Mission In The Rain,,,,,
,Let It Rock,,,,,
,Midnight Moonlight,,,,,
,Russian Lullaby,,,,,
1981/05/29,Healy Treece Band,Catalyst,,Santa Cruz,CA,(*w/Greta Rose)
I:,Unchain My Heart,,,,,
,Coconut Kangaroo,,,,,
,Oh Lonesome Me,,,,,
,Paradise,,,,,
,Bring It On Home To Me,,,,,
,Don't Knock My Love,,,,,
II:,Yield Not To Temptation,,,,,
,I Can't Help It*,,,,,
,I've Been Workin',,,,,
,You Better Move On,,,,,
,I Got Stripes,,,,,
,I'm Walkin',,,,,
,I Think It's Gonna Rain Today,,,,,
1981/05/30,Healy Treece Band,Alameda County Fairgrounds,,Pleasanton,CA,
I:,Unchain My Heart,,,,,
,Long Black Veil,,,,,
,Gonna Find Me A Bluebird,,,,,
,Slippin' Into Darkness,,,,,
,Truck Drivin' Man,,,,,
,I Think It's Gonna Rain Today,,,,,
,Magic Door,,,,,
1981/05/30,Jerry Garcia Band,Phoenix Theatre,,Petaluma,CA,
I:,How Sweet It Is,,,,,
,Catfish John,,,,,
,After Midnight,,,,,
,Love In The Afternoon,,,,,
,Tangled Up In Blue,,,,,
II:,Mission In The Rain,,,,,
,I'll Take A Melody,,,,,
,Tore Up Over You,,,,,
,Dear Prudence,,,,,
,The Harder They Come,,,,,
,Midnight Moonlight,,,,,
1981/05/31,Jerry Garcia Band,The Stone,,San Francisco,CA,(incomplete?)
I:,Sugaree,,,,,
,They Love Each Other,,,,,
,That's What Love Will Make You Do,,,,,
,Simple Twist Of Fate,,,,,
,Tangled Up In Blue,,,,,
II:,Knockin' On Heaven's Door,,,,,
,Let It Rock,,,,,
,Dear Prudence,,,,,
1981/06/01,Jerry Garcia Band,The Stone,,San Francisco,CA,
1981/06/07,Healy Treece Band,Phyllis' Place,,Petaluma,CA,"(set breaks uncertain, probably incomplete)"
I:,Oh Lonesome Me,,,,,
,Early Morning Rain,,,,,
,Long Black Veil,,,,,
,Truck Drivin' Man,,,,,
,Geronimo's Cadillac,,,,,
,Paradise,,,,,
,I'm Gonna Sit Right Down,,,,,
,Rollin' In My Sweet Baby's Arms,,,,,
,Coconut Kangaroo,,,,,
,I Got Stripes,,,,,
,You Better Move On,,,,,
,Fox On The Run,,,,,
,Magic Door,,,,,
,I Can't Help It,,,,,
,Mystery Train,,,,,
,I Believe To My Soul,,,,,
,> I Still Miss Someone,,,,,
,Proud Mary,,,,,
,Summertime,,,,,
,I Shall Be Released,,,,,
1981/06/11,Healy Treece Band,Keystone,,Berkeley,CA,
I:,Unchain My Heart,,,,,
,Coconut Kangaroo,,,,,
,Oh Lonesome Me,,,,,
,Paradise,,,,,
,I'm Walkin',,,,,
,Don't You Knock My Love,,,,,
,You Better Move On,,,,,
,Truck Drivin' Man,,,,,
II:,Magic Door,,,,,
,Mystery Train,,,,,
,Bring It On Home To Me,,,,,
,Long Black Veil,,,,,
,I Got Stripes,,,,,
,> I Think It's Gonna Rain Today,,,,,
,I Believe To My Soul,,,,,
,If You Gotta Go- Go Now,,,,,
,Rollin' In My Sweet Baby's Arms,,,,,
III:,Black Magic Woman,,,,,
,I Was Only Joking,,,,,
,> Slipping Into Darkness,,,,,
,> Gonna Find Me A Bluebird,,,,,
,Yield Not To Temptation,,,,,
1981/06/14,Bob Weir,Hollywood Bowl,,Hollywood,CA,(Survival Sunday 4)
1981/06/19,Robert Hunter,Glastonbury Festival,Worthy Farm,Pilton,England,
I:,Jack Straw,,,,,
,Gallo Del Cielo,,,,,
,Cruel White Water,,,,,
,Brown Eyed Women,,,,,
,Tiger Rose,,,,,
,It,,,,,
,Alabama Getaway,,,,,
,Truckin',,,,,
,Boys In The Barroom,,,,,
,Ripple,,,,,
1981/06/24,Jerry Garcia Band,Keystone,,Palo Alto,CA,(Phil Lesh substitutes for John Kahn)
1981/06/25,High Noon,Civic Auditorium,,Santa Cruz,CA,"(Mickey Hart, Merl Saunders, Bobby Vega, Norton Buffalo, Mike Hinton, Jim McPherson, Vicki Randle)"
1981/06/25,Jerry Garcia Band,Civic Auditorium,,Santa Cruz,CA,(Phil Lesh substitutes for John Kahn; High Noon opened; *w/Merl Saunders)
I:,How Sweet It Is*,,,,,
,Catfish John*,,,,,
,Sitting In Limbo,,,,,
,That's What Love Will Make You Do,,,,,
,Mississippi Moon,,,,,
,Tangled Up In Blue,,,,,
II:,I'll Take A Melody,,,,,
,Simple Twist Of Fate,,,,,
,Knockin' On Heaven's Door,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/06/26,High Noon,Warfield Theatre,,San Francisco,CA,
1981/06/26,Jerry Garcia Band,Warfield Theatre,,San Francisco,CA,"(Phil Lesh substitutes for John Kahn; released as GarciaLive: June 26, 1981)"
I:,I'll Take A Melody,,,,,
,How Sweet It Is,,,,,
,They Love Each Other,,,,,
,Mississippi Moon,,,,,
,Tangled Up In Blue,,,,,
II:,Mission In The Rain,,,,,
,The Harder They Come,,,,,
,Knockin' On Heaven's Door,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/07/02,Grateful Dead,The Summit,,Houston,TX,(first Women Are Smarter)
I:,Alabama Getaway,,,,,
,> Greatest Story Ever Told,,,,,
,Friend Of The Devil,,,,,
,> C.C. Rider,,,,,
,Althea,,,,,
,El Paso,,,,,
,Jack-A-Roe,,,,,
,> Looks Like Rain,,,,,
,Dire Wolf,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,> Women Are Smarter,,,,,
,It Must Have Been The Roses,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Wheel,,,,,
,> Truckin',,,,,
,> Black Peter,,,,,
,> Around & Around,,,,,
,> Good Lovin',,,,,
E:,U.S. Blues,,,,,
1981/07/04,Grateful Dead,Manor Downs,,Austin,TX,
I:,Jack Straw,,,,,
,Peggy-O,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Loser,,,,,
,Little Red Rooster,,,,,
,Tennessee Jed,,,,,
,> Minglewood Blues,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Feel Like A Stranger,,,,,
,Bird Song,,,,,
,> Playin' In The Band,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Wharf Rat,,,,,
,> Sugar Magnolia,,,,,
E:,One More Saturday Night,,,,,
1981/07/05,Grateful Dead,Zoo Amphitheatre,,Oklahoma City,OK,
I:,Shakedown Street,,,,,
,> Promised Land,,,,,
,Candyman,,,,,
,> Cassidy,,,,,
,Brown-Eyed Women,,,,,
,> C.C. Rider,,,,,
,They Love Each Other,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Althea,,,,,
,> Let It Grow,,,,,
II:,Samson & Delilah,,,,,
,Don't Ease Me In,,,,,
,> The Music Never Stopped,,,,,
,Ship Of Fools,,,,,
,> Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> He's Gone,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Stella Blue,,,,,
,> Around & Around,,,,,
,> Johnny B. Goode,,,,,
E:,U.S. Blues,,,,,
1981/07/07,Grateful Dead,Municipal Auditorium,,Kansas City,MO,"(last Dancin' In The Streets 12/10/79, next one 6/24/84)"
I:,Minglewood Blues,,,,,
,> Bertha,,,,,
,> Dancin' In The Streets,,,,,
,Big Railroad Blues,,,,,
,> El Paso,,,,,
,To Lay Me Down,,,,,
,Lazy Lightnin',,,,,
,> Supplication,,,,,
,Bird Song,,,,,
,> Looks Like Rain,,,,,
,> Deal,,,,,
II:,Women Are Smarter,,,,,
,Candyman,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Truckin',,,,,
,> Goin' Down The Road,,,,,
,> Black Peter,,,,,
,> I Need A Miracle,,,,,
,> Good Lovin',,,,,
E:,Don't Ease Me In,,,,,
1981/07/08,Grateful Dead,Kiel Auditorium,,St. Louis,MO,
I:,Mississippi Half-Step,,,,,
,> Feel Like A Stranger,,,,,
,Peggy-O,,,,,
,> Little Red Rooster,,,,,
,Althea,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Don't Ease Me In,,,,,
,Minglewood Blues,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Franklin's Tower,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Wharf Rat,,,,,
,> Sugar Magnolia,,,,,
E:,U.S. Blues,,,,,
1981/07/10,Grateful Dead,St. Paul Civic Center,,St. Paul,MN,
I:,Jack Straw,,,,,
,Sugaree,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Loser,,,,,
,Cassidy,,,,,
,Brown-Eyed Women,,,,,
,> C.C. Rider,,,,,
,Ramble On Rose,,,,,
,Let It Grow,,,,,
,> Don't Ease Me In,,,,,
II:,Samson & Delilah,,,,,
,Althea,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Uncle John's Band,,,,,
,> Playin' In The Band,,,,,
,> China Doll,,,,,
,> Uncle John's Reprise,,,,,
,> Playin' Reprise,,,,,
,> Around & Around,,,,,
,> Good Lovin',,,,,
E:,Casey Jones,,,,,
1981/07/11,Grateful Dead,Alpine Valley Music Theatre,,East Troy,WI,
I:,Alabama Getaway,,,,,
,> Greatest Story Ever Told,,,,,
,Peggy-O,,,,,
,> Little Red Rooster,,,,,
,Bird Song,,,,,
,Me & My Uncle,,,,,
,> Big River,,,,,
,Tennessee Jed,,,,,
,Minglewood Blues,,,,,
,China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
II:,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Ship Of Fools,,,,,
,He's Gone,,,,,
,> Truckin',,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Stella Blue,,,,,
,> I Need A Miracle,,,,,
,> Goin' Down The Road,,,,,
,> One More Saturday Night,,,,,
E:,Brokedown Palace,,,,,
1981/07/13,Grateful Dead,McNichols Sports Arena,,Denver,CO,
I:,Feel Like A Stranger,,,,,
,They Love Each Other,,,,,
,> El Paso,,,,,
,Jack-A-Roe,,,,,
,> Beat It On Down The Line,,,,,
,It Must Have Been The Roses,,,,,
,> C.C. Rider,,,,,
,Althea,,,,,
,> Looks Like Rain,,,,,
,> Deal,,,,,
II:,Women Are Smarter,,,,,
,> Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Estimated Prophet,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Black Peter,,,,,
,> Sugar Magnolia,,,,,
E:,Satisfaction,,,,,
1981/07/14,Grateful Dead,McNichols Sports Arena,,Denver,CO,
I:,Cold Rain & Snow,,,,,
,> Minglewood Blues,,,,,
,Friend Of The Devil,,,,,
,> Cassidy,,,,,
,To Lay Me Down,,,,,
,> Me & My Uncle,,,,,
,> Mexicali Blues,,,,,
,Big Railroad Blues,,,,,
,> Little Red Rooster,,,,,
,Bird Song,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Don't Ease Me In,,,,,
II:,Shakedown Street,,,,,
,> Samson & Delilah,,,,,
,High Time,,,,,
,Truckin',,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Wharf Rat,,,,,
,> Good Lovin',,,,,
E:,U.S. Blues,,,,,
1981/07/18,Robert Hunter,Fete des Leus Frasnes-lez-Couvin,Place des Tilleuls,Couvin,Belgium,
1981/07/19,Robert Hunter,Her Majesty's Theatre,,London,England,
1981/07/23,Jerry Garcia Band,The Stone,,San Francisco,CA,
I:,How Sweet It Is,,,,,
,They Love Each Other,,,,,
,Second That Emotion,,,,,
,Simple Twist Of Fate,,,,,
,Sitting In Limbo,,,,,
,Tangled Up In Blue,,,,,
II:,I'll Take A Melody,,,,,
,After Midnight,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/07/24,Jerry Garcia Band,Keystone,,Palo Alto,CA,
I:,How Sweet It Is,,,,,
,Knockin' On Heaven's Door,,,,,
,Russian Lullaby,,,,,
,Deal,,,,,
,Tangled Up In Blue,,,,,
II:,Second That Emotion,,,,,
,Love In The Afternoon,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/07/25,High Noon,Phoenix Theatre,,Petaluma,CA,
1981/07/26,Jerry Garcia Band,Keystone,,Berkeley,CA,
I:,The Way You Do The Things You Do,,,,,
,Catfish John,,,,,
,Tough Mama,,,,,
,Mississippi Moon,,,,,
,Don't Let Go,,,,,
,Tangled Up In Blue,,,,,
II:,Roadrunner,,,,,
,Second That Emotion,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Lonesome And A Long Way From Home,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/07/28,High Noon,The Stone,,San Francisco,CA,
1981/07/29,High Noon,Keystone,,Berkeley,CA,
1981/07/30,High Noon,Keystone,,Palo Alto,CA,
1981/08/06,High Noon,County Fairgrounds,,Napa,CA,
1981/08/06,Jerry Garcia Band,Sherwood Hall,,Salinas,CA,
I:,How Sweet It Is,,,,,
,Catfish John,,,,,
,After Midnight,,,,,
,Sitting In Limbo,,,,,
,Tangled Up In Blue,,,,,
II:,I'll Take A Melody,,,,,
,The Harder They Come,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/08/07,Jerry Garcia Band,Freeborn Hall,University of California,Davis,CA,
I:,The Way You Do The Things You Do,,,,,
,They Love Each Other,,,,,
,Simple Twist Of Fate,,,,,
,Second That Emotion,,,,,
,Deal,,,,,
II:,Knockin' On Heaven's Door,,,,,
,Roadrunner,,,,,
,The Night They Drove Old Dixie Down,,,,,
,Dear Prudence,,,,,
,Midnight Moonlight,,,,,
1981/08/08,Jerry Garcia Band,Fox Theatre,,Stockton,CA,
I:,Mississippi Moon,,,,,
,Tangled Up in Blue,,,,,
,I'll Take a Melody,,,,,
II:,The Harder They Come,,,,,
,The Night They Drove Old Dixie Down,,,,,
,> Dear Prudence,,,,,
,> Midnight Moonlight,,,,,
1981/08/09,High Noon,Old Waldorf,,San Francisco,CA,
1981/08/12,Grateful Dead,Salt Palace,,Salt Lake City,UT,(last Might as Well 2/17/79)
I:,Alabama Getaway,,,,,
,> Greatest Story Ever Told,,,,,
,Friend Of The Devil,,,,,
,Mama Tried,,,,,
,> Mexicali Blues,,,,,
,Jack-A-Roe,,,,,
,> C.C. Rider,,,,,
,Althea,,,,,
,Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
II:,Might As Well,,,,,
,> Women Are Smarter,,,,,
,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Spanish Jam,,,,,
,> Truckin',,,,,
,> Morning Dew,,,,,
,> Around & Around,,,,,
,> Good Lovin',,,,,
E:,U.S. Blues,,,,,
1981/08/14,Grateful Dead,Seattle Center Coliseum,,Seattle,WA,(last It's All Over Now Baby Blue 2/24/74)
I:,Minglewood Blues,,,,,
,> Sugaree,,,,,
,> On The Road Again,,,,,
,Peggy-O,,,,,
,> Beat It On Down The Line,,,,,
,Brown-Eyed Women,,,,,
,> Little Red Rooster,,,,,
,Don't Ease Me In,,,,,
,> Looks Like Rain,,,,,
,Bertha,,,,,
,> Promised Land,,,,,
II:,Might As Well,,,,,
,> Samson & Delilah,,,,,
,Ship Of Fools,,,,,
,Playin' In The Band,,,,,
,> China Cat Sunflower,,,,,
,> I Know You Rider,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Playin' Reprise,,,,,
,> Wharf Rat,,,,,
,> I Need A Miracle,,,,,
,> Goin' Down The Road,,,,,
,> Johnny B. Goode,,,,,
E:,It's All Over Now Baby Blue,,,,,
1981/08/15,Grateful Dead,Portland Memorial Coliseum,,Portland,OR,
I:,Shakedown Street,,,,,
,> Me & My Uncle,,,,,
,> Big River,,,,,
,Tennessee Jed,,,,,
,Cassidy,,,,,
,Candyman,,,,,
,> C.C. Rider,,,,,
,Althea,,,,,
,Let It Grow,,,,,
II:,Might As Well,,,,,
,Women Are Smarter,,,,,
,To Lay Me Down,,,,,
,> Lost Sailor,,,,,
,> Saint Of Circumstance,,,,,
,> Terrapin Station,,,,,
,> Drums,,,,,
,> Space,,,,,
,> Not Fade Away,,,,,
,> Black Peter,,,,,
,> Sugar Magnolia,,,,,
E:,One More Saturday Night,,,,,
1981/08/15,Robert Hunter,Rough Hill Festival,,Cirencester,England,
I:,Jack Straw,,,,,
,> Touch Of Darkness,,,,,
,Friend Of The Devil,,,,,
,Gallo Del Cielo,,,,,
,Truckin',,,,,
,Miralda,,,,,
,It,,,,,
,> Alabama Getaway,,,,,
,Box Of Rain,,,,,
,Sunshine Daydream,,,,,
,> Scarlet Begonias,,,,,
,> Stella Blue,,,,,
,>Sunshine Daydream,,,,,
,> Scarlet Begonias,,,,,
,> Boys In The Barroom,,,,,
1981/08/16,Grateful Dead,McArthur Court,University of Oregon,Eugene,OR,"(*w/Ken Kesey, Ken Babbs, and Zane Kesey)"
I:,Jack Straw,,,,,
,Friend Of The Devil,,,,,
,> El Paso,,,,,
,> Loser,,,,,
,Minglewood Blues,,,,,
,Peggy-O,,,,,
,> Little Red Rooster,,,,,
,Deal,,,,,
II:,Feel Like A Stranger,,,,,
,Scarlet Begonias,,,,,
,> Fire On The Mountain,,,,,
,> Estimated Prophet,,,,,
,> Eyes Of The World,,,,,
,> Drums*,,,,,
,> Space,,,,,
,> The Other One,,,,,
,> Stella Blue,,,,,
,> Around & Around,,,,,
,> Good Lovin',,,,,
E:,It's All Over Now Baby Blue,,,,,
1981/08/20,Jerry Garcia Band,Keystone,,Berkeley,CA,
I:,Sugaree,,,,,
,Second That Emotion,,,,,
,Love In The Afternoon,,,,,
,Tough Mama,,,,,
,Mississippi Moon,,,,,
,Roadrunner,,,,,
II:,Knockin' On Heaven's Door,,,,,
,The Way You Do The Things You Do,,,,,
,Don't Let Go,,,,,
,Lonesome And A Long Way From Home,,,,,
,Dear Prudence,,,,,
,Tangled Up In Blue,,,,,
